Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Robert Woods,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,162.0,0.0,13.0,0.0,0.0,0.0,16.0
Odell Beckham Jr.,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,2.0,10.0,0.0,0.0,0.0,16.0
Jordy Nelson,Ind,GNB,WR,L 26-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,94.0,1.0,13.0,0.0,0.0,0.0,15.0
Antonio Brown,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.0,1.0,11.0,0.0,0.0,0.0,14.0
Golden Tate,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,79.0,1.0,12.0,0.0,0.0,0.0,13.0
Allen Robinson,@KC,JAC,WR,L 14-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,1.0,11.0,0.0,0.0,0.0,13.0
Taylor Gabriel,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,2.0,24.0,1.0,5.0,52.0,0.0,5.0,0.0,0.0,0.0,13.0
Tyrell Williams,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,1.0,7.0,0.0,0.0,0.0,12.0
Jordan Norwood,@Oak,DEN,WR,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,1.0,4.0,0.0,0.0,0.0,11.0
Cole Beasley,@Cle,DAL,WR,W 35-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,1.0,6.0,0.0,0.0,0.0,11.0
Donte Moncrief,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,1.0,6.0,0.0,0.0,0.0,11.0
Sterling Shepard,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,6.0,0.0,0.0,0.0,11.0
Jalin Marshall,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,1.0,4.0,0.0,0.0,0.0,11.0
Kenny Britt,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,1.0,6.0,0.0,0.0,0.0,10.0
Terrelle Pryor Sr.,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,1.0,7.0,0.0,0.0,0.0,10.0
Quinton Patton,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,9.0,0.0,0.0,0.0,10.0
Davante Adams,Ind,GNB,WR,L 26-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,1.0,8.0,0.0,0.0,0.0,10.0
Albert Wilson,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,1.0,-5.0,0.0,3.0,42.0,1.0,8.0,0.0,0.0,0.0,10.0
Adam Humphries,Atl,TAM,WR,L 28-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,1.0,7.0,0.0,0.0,0.0,10.0
Eli Rogers,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,103.0,0.0,10.0,0.0,0.0,0.0,10.0
Marqise Lee,@KC,JAC,WR,L 14-19,0/0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,84.0,0.0,8.0,0.0,0.0,0.0,9.0
Stefon Diggs,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,1.0,12.0,0.0,13.0,80.0,0.0,14.0,0.0,0.0,0.0,9.0
Roger Lewis,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,2.0,0.0,0.0,0.0,9.0
Doug Baldwin,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,0.0,6.0,0.0,0.0,0.0,8.0
T.Y. Hilton,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,0.0,8.0,0.0,0.0,0.0,8.0
Jordan Matthews,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,88.0,0.0,10.0,0.0,0.0,0.0,8.0
Ty Montgomery,Ind,GNB,WR,L 26-31,0/0,0.0,0.0,0.0,7.0,53.0,0.0,3.0,38.0,0.0,3.0,0.0,0.0,0.0,8.0
Anquan Boldin,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,4.0,0.0,0.0,0.0,7.0
Randall Cobb,Ind,GNB,WR,L 26-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,2.0,0.0,0.0,0.0,7.0
Mohamed Sanu,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,74.0,0.0,7.0,0.0,0.0,0.0,7.0
Kelvin Benjamin,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,0.0,7.0,0.0,0.0,0.0,7.0
Steve Smith Sr.,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,7.0,1.0,0.0,0.0,6.0
Kendall Wright,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,0.0,5.0,0.0,0.0,0.0,6.0
Justin Hunter,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0
Brandin Cooks,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,0.0,6.0,0.0,0.0,0.0,6.0
Adam Thielen,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,0.0,6.0,0.0,0.0,0.0,6.0
Chris Moore,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
Bryce Treggs,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,0.0,4.0,0.0,0.0,0.0,6.0
Demaryius Thomas,@Oak,DEN,WR,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,0.0,10.0,0.0,0.0,0.0,5.0
Dontrelle Inman,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,0.0,9.0,0.0,0.0,0.0,5.0
Amari Cooper,Den,OAK,WR,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,0.0,8.0,0.0,0.0,0.0,5.0
Tajae Sharpe,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,8.0,0.0,0.0,0.0,5.0
Brandon Marshall,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,9.0,0.0,0.0,0.0,4.0
Ted Ginn Jr.,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,7.0,0.0,0.0,0.0,4.0
Harry Douglas,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,2.0,0.0,0.0,0.0,4.0
Emmanuel Sanders,@Oak,DEN,WR,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,0.0,11.0,0.0,0.0,0.0,4.0
Victor Cruz,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,1.0,0.0,0.0,0.0,4.0
Brian Quick,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,6.0,0.0,0.0,0.0,4.0
Cordarrelle Patterson,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,8.0,0.0,0.0,0.0,4.0
Marquise Goodwin,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,5.0,0.0,0.0,0.0,4.0
Nelson Agholor,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,7.0,0.0,0.0,0.0,4.0
Corey Coleman,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,7.0,0.0,0.0,0.0,4.0
Robby Anderson,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,6.0,0.0,0.0,0.0,4.0
Jermaine Kearse,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,4.0,0.0,0.0,0.0,3.0
Jarvis Landry,NYJ,MIA,WR,W 27-23,0/1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,6.0,0.0,0.0,0.0,3.0
Willie Snead,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,7.0,0.0,0.0,0.0,3.0
Breshad Perriman,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,4.0,0.0,0.0,0.0,3.0
Seth Roberts,Den,OAK,WR,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,3.0,0.0,0.0,0.0,3.0
Tyreek Hill,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,2.0,21.0,0.0,3.0,11.0,0.0,5.0,0.0,0.0,0.0,3.0
Michael Crabtree,Den,OAK,WR,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,6.0,0.0,0.0,0.0,2.0
Andre Roberts,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0
Jeremy Kerley,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,6.0,0.0,0.0,0.0,2.0
Cecil Shorts III,Atl,TAM,WR,L 28-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,0.0,2.0
Andre Holmes,Den,OAK,WR,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,0.0,2.0
Jeff Janis,Ind,GNB,WR,L 26-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0
Brandon Coleman,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0
Tyler Lockett,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,2.0
Chris Conley,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,2.0
Phillip Dorsett,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,4.0,0.0,0.0,0.0,2.0
Devin Funchess,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,5.0,0.0,0.0,0.0,2.0
Quincy Enunwa,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0
Dez Bryant,@Cle,DAL,WR,W 35-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,0.0,0.0,0.0,1.0
Arrelious Benn,@KC,JAC,WR,L 14-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0
Andrew Hawkins,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0
Torrey Smith,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0
Tavon Austin,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,1.0
Terrance Williams,@Cle,DAL,WR,W 35-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,3.0,0.0,0.0,0.0,1.0
Kenny Stills,NYJ,MIA,WR,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0
Paul Richardson,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0
Corey Brown,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0
Laquon Treadwell,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0
Andre Johnson,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerricho Cotchery,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Welker,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roddy White,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Jackson,Atl,TAM,WR,L 28-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Cribbs,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,NYJ,MIA,WR,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Austin,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Johnson,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Jones,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Simpson,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Jerome Caldwell,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevie Johnson,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hartline,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Harvin,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Jeremy Maclin,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Louis Murphy,Atl,TAM,WR,L 28-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Ogletree,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Tate,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Easley,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Cooper,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Decker,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Mariani,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Williams,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Moore,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danario Alexander,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Hankerson,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Little,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Brown,@SF,NOR,WR,W 41-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Salas,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denarius Moore,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,@TB,ATL,WR,W 43-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Lockette,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Morgan,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,Pit,BAL,WR,W 21-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
Justin Blackmon,@KC,JAC,WR,L 14-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Hill,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rueben Randle,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keshawn Martin,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarius Wright,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Graham,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Toon,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeVier Posey,@Oak,DEN,WR,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaVon Brazill,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Benjamin,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Marvin Jones,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
Chris Givens,@NYG,PHI,WR,L 23-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kashif Moore,Jax,KAN,WR,W 19-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Palmer,Den,OAK,WR,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Owusu,@Mia,NYJ,WR,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Tyms,@GB,IND,WR,W 31-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Fuller,Buf,SEA,WR,W 31-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Boykin,@Sea,BUF,WR,L 25-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griff Whalen,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod Streater,NO,SFO,WR,L 23-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaRon Byrd,@LA,CAR,WR,W 13-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damaris Johnson,@SD,TEN,WR,L 35-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keenan Allen,Ten,SDG,WR,W 43-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,Car,LAR,WR,L 10-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Dobson,@Min,DET,WR,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus Wheaton,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,Det,MIN,WR,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
Brice Butler,@Cle,DAL,WR,W 35-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
Tavarres King,Phi,NYG,WR,W 28-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cobi Hamilton,@Bal,PIT,WR,L 14-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Josh Boyce,Dal,CLE,WR,L 10-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
