Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Kareem Hunt,SCOT,KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,17.0,172.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,24.3
Dalvin Cook,SCOT,MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,27.0,97.0,1.0,5.0,72.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,22.9
Carlos Hyde,DAN,SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,25.0,84.0,2.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,21.4
Devonta Freeman,GARI,ATL,RB,@Det,W 30-26,0/0,0.0,0.0,0.0,21.0,106.0,1.0,3.0,32.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,19.8
DeMarco Murray,NOG,TEN,RB,Sea,W 33-27,0/0,0.0,0.0,0.0,14.0,115.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,18.0
Duke Johnson Jr.,WA (Wed),CLE,RB,@Ind,L 28-31,0/0,0.0,0.0,0.0,2.0,23.0,1.0,6.0,81.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,16.4
Le'Veon Bell,NOG,PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,15.0,61.0,1.0,6.0,37.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,15.8
Ezekiel Elliott,SCOT,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,22.0,80.0,1.0,3.0,14.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,15.4
Leonard Fournette,BKN,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,17.0,59.0,1.0,3.0,21.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,14.0
Melvin Gordon,GARI,LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,17.0,79.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,13.9
LeGarrette Blount,WA (Wed),PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,12.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,12.7
Jamaal Charles,BLRT,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,9.0,56.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Christian McCaffrey,MM,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,4.0,16.0,0.0,9.0,101.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Frank Gore,MM,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,25.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Chris Carson,GARI,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,11.0,34.0,0.0,2.0,18.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,11.2
Tarik Cohen,DAN,CHI,RB,Pit,W 23-17,0/0,0.0,0.0,0.0,12.0,78.0,0.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,10.2
Alvin Kamara,WA (Wed),NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,2.0,37.0,1.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,10.2
Joe Mixon,MM,CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,18.0,62.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,10.1
Giovani Bernard,WA (Wed),CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,3.0,27.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,9.9
Bilal Powell,WA (Wed),NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,15.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9.7
Corey Grant,WA (Wed),JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,6.0,75.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,9.3
D'Onta Foreman,WA (Wed),HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,65.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,9.0
Tevin Coleman,DAN,ATL,RB,@Det,W 30-26,0/0,0.0,0.0,0.0,6.0,46.0,0.0,3.0,43.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,8.9
Mark Ingram,LOS,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,14.0,56.0,0.0,2.0,30.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,8.6
Ameer Abdullah,GARI,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,14.0,47.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,8.6
Alex Collins,WA (Wed),BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,9.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Corey Clement,WA (Wed),PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Andre Ellington,WA (Wed),ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,5.0,22.0,0.0,5.0,59.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,8.1
Wendell Smallwood,WA (Wed),PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,12.0,71.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,8.0
C.J. Prosise,WA (Wed),SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,65.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,7.4
LeSean McCoy,DAN,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,14.0,21.0,0.0,7.0,48.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,6.9
Derrick Henry,SCOT,TEN,RB,Sea,W 33-27,0/0,0.0,0.0,0.0,13.0,54.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,6.4
Lamar Miller,LOS,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,14.0,56.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,6.3
Jonathan Stewart,NOG,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,12.0,57.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,6.1
Isaiah Crowell,BKN,CLE,RB,@Ind,L 28-31,0/0,0.0,0.0,0.0,12.0,44.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,5.4
Ty Montgomery,BKN,GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,12.0,35.0,0.0,8.0,15.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,5.0
C.J. Anderson,BLRT,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,8.0,36.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,4.3
Chris Ivory,WA (Wed),JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,6.0,17.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,4.2
Mike Tolbert,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,11.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,4.1
Theo Riddick,NOG,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,3.8
Adrian Peterson,WA (Wed),NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,9.0,33.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.7
Samaje Perine,WA (Wed),WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,19.0,49.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,3.5
Kyle Juszczyk,WA (Wed),SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.4
Branden Oliver,WA (Wed),LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,8.0,16.0,0.0,4.0,18.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,3.4
Orleans Darkwa,WA (Wed),NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,7.0,22.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.3
Mike Gillislee,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.1
Paul Perkins,DAN,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,9.0,22.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Jeremy Hill,WA (Wed),CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,7.0,23.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
Matt Breida,WA (Wed),SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,20.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
James White,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Javorius Allen,GARI,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,8.0,15.0,0.0,5.0,13.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Mack Brown,WA (Wed),WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.7
Marshawn Lynch,LOS,OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,6.0,18.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.6
Matt Forte,NOG,NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.5
Jay Ajayi,BKN,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,11.0,16.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.5
DeAndre Washington,WA (Wed),OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
Benny Cunningham,WA (Wed),CHI,RB,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Shane Vereen,WA (Wed),NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Chris Johnson,BLRT,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,12.0,17.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.1
Robert Turbin,WA (Wed),IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.0
Dion Lewis,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
Jacquizz Rodgers,BLRT,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Elijah McGuire,WA (Wed),NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,1.4
Charles Sims,WA (Wed),TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Charcandrick West,WA (Wed),KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,2.0,-1.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Fozzy Whittaker,WA (Wed),CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
C.J. Ham,WA (Wed),MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Darren Sproles,WA (Wed),PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Anthony Sherman,WA (Wed),KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Damien Williams,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Tommy Bohanon,WA (Wed),JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Tyler Ervin,WA (Wed),HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Jalen Richard,WA (Wed),OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Terrance West,MM,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,0.6
Jamaal Williams,WA (Wed),GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.6
Austin Ekeler,WA (Wed),LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.6
Latavius Murray,WA (Wed),MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Zach Zenner,WA (Wed),DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Jerick McKinnon,WA (Wed),MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,-1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.4
Kerwynn Williams,GARI,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Matt Jones,WA (Wed),IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Terrell Watson,WA (Wed),PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Kenyan Drake,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.2
Andy Janovich,WA (Wed),DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2
De'Angelo Henderson,WA (Wed),DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.1
Steven Jackson,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
John Kuhn,WA (Wed),NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Reggie Bush,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DeAngelo Williams,WA (Wed),PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Fred Jackson,WA (Wed),SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ahmad Bradshaw,WA (Wed),IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Pierre Thomas,WA (Wed),WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darren McFadden,SCOT,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerome Felton,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tim Hightower,WA (Wed),SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Justin Forsett,WA (Wed),DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcel Reece,WA (Wed),SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Danny Woodhead,LOS,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Donald Brown,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Arian Foster,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rashad Jennings,WA (Wed),NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jorvorskie Lane,WA (Wed),TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cedric Peerman,WA (Wed),CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcus Thigpen,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darrel Young,WA (Wed),CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Antone Smith,WA (Wed),TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
C.J. Spiller,WA (Wed),KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Mathews,WA (Wed),PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Dexter McCluster,WA (Wed),LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Tate,WA (Wed),PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Toby Gerhart,WA (Wed),JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Boobie Dixon,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Starks,WA (Wed),GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joique Bell,WA (Wed),DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Develin,WA (Wed),NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tyler Clutts,WA (Wed),DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Stevan Ridley,WA (Wed),DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Williams,WA (Wed),DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Thomas,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kendall Hunter,WA (Wed),NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Taiwan Jones,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jordan Todman,WA (Wed),HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Roy Helu Jr.,WA (Wed),OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DuJuan Harris,WA (Wed),JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Patrick DiMarco,WA (Wed),BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt Asiata,WA (Wed),DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Shaun Draughn,WA (Wed),NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chase Reynolds,WA (Wed),LAR,RB,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Will Johnson,WA (Wed),NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Trent Richardson,WA (Wed),BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Doug Martin,BLRT,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Isaiah Pead,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chris Polk,WA (Wed),HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
LaMike James,WA (Wed),MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
