Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Chris Thompson,HOU,WR,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Hall,ATL,WR,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ed Eagan,NYG,WR,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Witten,DAL,TE,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Gates,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kellen Winslow,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Watson,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Smith,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Davis,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcedes Lewis,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Fasano,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Owen Daniels,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Delanie Walker,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Fells,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Olsen,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Spaeth,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Chandler,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brent Celek,PHI,TE,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Clark Harris,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred Davis,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Martellus Bennett,GNB,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig Stevens,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Barnidge,CLE,TE,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Tamme,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kellen Davis,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Mulligan,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
David Johnson,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
James Casey,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Coffman,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Cook,OAK,TE,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bear Pascoe,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Pettigrew,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
John Phillips,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Miller,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Myers,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine Gresham,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Gronkowski,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Pitta,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Graham,SEA,TE,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Ed Dickson,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Moeaki,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Dray,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Graham,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Clay Harbor,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Hoomanawanui,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony McCoy,SEA,TE,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Quarless,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Richie Brockel,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Cumberland,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Paulsen,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Kendricks,GNB,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Housler,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Rudolph,MIN,TE,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Miller,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgil Green,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Stocker,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
David Ausberry,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Clay,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Niles Paul,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Williams,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Cameron,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Julius Thomas,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Smith,OAK,TE,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Coby Fleener,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Allen,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Orson Charles,KAN,TE,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Ladarius Green,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
James Hanna,DAL,TE,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhett Ellison,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Scruggs,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Celek,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Supernaw,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beau Brinkley,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Jones,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Carrier,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean McGrath,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Ford,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper Helfet,OAK,TE,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Bostick,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Donnell,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Ifeanyi Momah,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Eifert,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Ertz,PHI,TE,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavin Escobar,KAN,TE,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Kelce,KAN,TE,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Vance McDonald,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Reed,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Griffin,HOU,TE,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Williams,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Mychal Rivera,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Gragg,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Sims,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Levine Toilolo,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice Cunningham,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Willson,SEA,TE,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Hill,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Pantale,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Wright,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Williams,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
MarQueis Gray,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Sudfeld,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Stoneburner,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Doyle,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Ebron,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Fiedorowicz,HOU,TE,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Crockett Gillmore,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Rodgers,GNB,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jace Amaro,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Seferian-Jenkins,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Niklas,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Thomas,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Fells,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Leonhardt,MIN,TE,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Demetrius Harris,KAN,TE,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Burton,PHI,TE,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Nelson,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Jensen,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Asante Cleveland,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Nic Jacobs,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Annen,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
RaShaun Allen,HOU,TE,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Perillo,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
James O'Shaughnessy,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
MyCole Pruitt,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Randall Telfer,CLE,TE,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Christian,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clive Walford,OAK,TE,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Sterling,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Bell,MIN,TE,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Uzomah,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Boyle,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Heuerman,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick O'Leary,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Waller,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Rory Anderson,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Koyack,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennard Backman,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Kroft,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxx Williams,BAL,TE,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesse James,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
A.J. Derby,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoff Swaim,DAL,TE,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
E.J. Bibbs,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Khari Lee,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Cunningham,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wes Saxton,BUF,TE,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Tye,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Brate,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Brown,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunter Henry,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Hooper,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Vannett,SEA,TE,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Higbee,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seth DeValve,CLE,TE,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Temarrick Hemingway,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerell Adams,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Morgan II,MIN,TE,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Rico Gathers,DAL,TE,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Duarte,MIA,TE,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Beau Sandland,GNB,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Braunecker,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Wick,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Anderson,HOU,TE,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt LaCosse,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erik Swoope,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Denham,PHI,TE,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Williams,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Cross,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Braedon Bowman,NOR,TE,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Parker,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Perkins,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Travis,KAN,TE,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Simonson,CAR,TE,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Grimble,PIT,TE,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Tialavea,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Lengel,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Ellis,JAC,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Tomlinson,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonnu Smith,TEN,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Roberts,DET,TE,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Leggett,NYJ,TE,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Butt,DEN,TE,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason Schreck,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Sprinkle,WAS,TE,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Shaheen,CHI,TE,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
George Kittle,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
David Njoku,CLE,TE,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
O.J. Howard,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bucky Hodges,MIN,TE,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Saubert,ATL,TE,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Everett,LAR,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Engram,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antony Auclair,TAM,TE,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky Seals-Jones,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hakeem Valles,ARI,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Hikutini,SFO,TE,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Hollister,NWE,TE,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Culkin,LAC,TE,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cethan Carter,CIN,TE,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Daniels,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Baylis,HOU,TE,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Smith,NYG,TE,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Krieger-Coble,IND,TE,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,ATL,DST,@NYJ,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,BUF,DST,Oak,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,CHI,DST,@NO,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,CIN,DST,Ind,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,CLE,DST,Min,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,DAL,DST,@Wsh,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,DEN,DST,@KC,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,DET,DST,Pit,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,GNB,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,TEN,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,IND,DST,@Cin,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,KAN,DST,Den,Mon 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,OAK,DST,@Buf,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,LAR,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,MIA,DST,@Bal,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,MIN,DST,@Cle,Sun 9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,NWE,DST,LAC,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,NOR,DST,Chi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,NYG,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,NYJ,DST,Atl,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,PHI,DST,SF,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,ARI,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,PIT,DST,@Det,Sun 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,LAC,DST,@NE,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,SFO,DST,@Phi,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,SEA,DST,Hou,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,TAM,DST,Car,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Redskins,WAS,DST,Dal,Sun 4:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,CAR,DST,@TB,Sun 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,JAC,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,BAL,DST,Mia,Thu 8:25,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,HOU,DST,@Sea,Sun 4:05,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Vinatieri,IND,K,@Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phil Dawson,ARI,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Janikowski,OAK,K,@Buf,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shayne Graham,ATL,K,@NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Cundiff,CLE,K,Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Bryant,ATL,K,@NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Brown,NYG,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Scobee,NOR,K,Chi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Nugent,NYG,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Novak,LAC,K,@NE,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robbie Gould,SFO,K,@Phi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Suisham,PIT,K,@Det,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Gostkowski,NWE,K,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Folk,TAM,K,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason Crosby,GNB,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Prater,DET,K,Pit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Hartley,PIT,K,@Det,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Carpenter,BUF,K,Oak,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Barth,CHI,K,@NO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Hauschka,BUF,K,Oak,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graham Gano,CAR,K,@TB,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Succop,TEN,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Bailey,DAL,K,@Wsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Forbath,MIN,K,@Cle,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Zuerlein,LAR,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blair Walsh,SEA,K,Hou,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Bullock,CIN,K,Ind,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giorgio Tavecchio,OAK,K,@Buf,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tucker,BAL,K,Mia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Bogotay,TAM,K,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,PHI,K,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dustin Hopkins,WAS,K,Dal,,,,,,,,,,,,,,,,,,,,,,,,,,,
