Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Nick Toon,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeVier Posey,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaVon Brazill,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Givens,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kashif Moore,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nathan Palmer,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Owusu,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Tyms,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeff Fuller,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarrett Boykin,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaRon Byrd,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brittan Golden,ARI,WR,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damaris Johnson,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Gordon,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keenan Allen,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stedman Bailey,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Aaron Dobson,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Hunter,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
B.J. Daniels,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cobi Hamilton,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Boyce,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Harper,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Corey Fuller,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marquess Wilson,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Da'Rick Rogers,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Spadola,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Williams,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rodney Smith,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenbrell Thompkins,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Myles White,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marlon Brown,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Sammy Watkins,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donte Moncrief,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Shaq Evans,JAC,WR,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Gallon,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kevin Norwood,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Martavis Bryant,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jalen Saunders,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
De'Anthony Thomas,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bruce Ellington,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Street,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeff Janis,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Corey Washington,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Robert Herron,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Campanaro,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brenton Bersin,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Frankie Hammond,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
TJ Jones,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Isaiah Burse,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Butler,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damian Copeland,DET,WR,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Krause,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rashad Ross,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Freddie Martino,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kevin Smith,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Debose,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DiAndre Campbell,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Issac Blakeney,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Geremy Davis,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Da'Ron Brown,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Bell,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dres Anderson,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeAndrew White,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kaelin Clay,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre McBride,TEN,WR,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dezmin Lewis,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Smith,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Evan Spencer,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vince Mayle,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mario Alford,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeAndre Smelter,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Duron Carter,IND,WR,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antwan Goodley,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Matthews,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seantavius Jones,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cameron Meredith,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bennie Fowler,DEN,WR,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt Hazel,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Harper,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Murphy,MIA,WR,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donteea Dye,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Javontee Herndon,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Brown,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Eric Rogers,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Corey Coleman,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Doctson,WAS,WR,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Laquon Treadwell,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Braxton Miller,HOU,WR,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Payton,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trevor Davis,GNB,WR,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Moritz Bohringer,MIN,WR,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keenan Reynolds,BAL,WR,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kolby Listenbee,BUF,WR,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cody Core,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Lucien,NWE,WR,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Demarcus Ayers,PIT,WR,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Braverman,CHI,WR,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Lewis Fuller,ATL,WR,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Charone Peake,NYJ,WR,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Lawler,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Max McCaffrey,OAK,WR,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kasen Williams,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Reggie Bell,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jake Kumerow,CIN,WR,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marquez North,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andy Jones,DAL,WR,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roger Lewis,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Xavier Rush,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dom Williams,SDG,WR,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damiere Byrd,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
R.J. Harris,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Reedy,TAM,WR,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Paul McRoberts,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wendall Williams,HOU,WR,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Dable,NYG,WR,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darius Jennings,CLE,WR,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devon Cajuste,SFO,WR,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mitch Mathews,KAN,WR,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keyarris Garrett,CAR,WR,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tanner McEvoy,SEA,WR,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Treggs,PHI,WR,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nelson Spruce,LAR,WR,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Willie Snead,NOR,WR,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-0.0
Jordan Reed,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,64.7,0.5,,,,,,8.9
Greg Olsen,CAR,TE,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,59.7,0.4,,,,,,7.4
Travis Kelce,KAN,TE,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,57.6,0.3,,,,,,7.0
Jacob Tamme,ATL,TE,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,51.2,0.3,,,,,,6.9
Julius Thomas,JAC,TE,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.1,0.4,,,,,,6.7
Dwayne Allen,IND,TE,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,43.6,0.4,,,,,,6.6
Coby Fleener,NOR,TE,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,43.6,0.4,,,,,,6.3
Jason Witten,DAL,TE,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,46.7,0.4,,,,,,6.1
Hunter Henry,SDG,TE,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,41.8,0.3,,,,,,6.0
Charles Clay,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,43.1,0.3,,,,,,5.9
Dennis Pitta,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,46.9,0.3,,,,,,5.8
Eric Ebron,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,41.5,0.3,,,,,,5.8
Kyle Rudolph,MIN,TE,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,43.0,0.3,,,,,,5.8
Gary Barnidge,CLE,TE,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,41.1,0.3,,,,,,5.7
Trey Burton,PHI,TE,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,40.2,0.3,,,,,,5.6
Zach Miller,CHI,TE,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,44.5,0.3,,,,,,5.6
Rob Gronkowski,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,39.7,0.4,,,,,,5.4
Jesse James,PIT,TE,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,34.2,0.4,,,,,,5.3
Jimmy Graham,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,32.1,0.3,,,,,,5.0
Clive Walford,OAK,TE,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.5,0.3,,,,,,4.9
Jared Cook,GNB,TE,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,34.7,0.3,,,,,,4.9
Jordan Cameron,MIA,TE,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,33.6,0.3,,,,,,4.7
Jack Doyle,IND,TE,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.5,0.3,,,,,,4.1
Martellus Bennett,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,25.1,0.3,,,,,,3.8
Larry Donnell,NYG,TE,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,24.1,0.3,,,,,,3.8
Anthony Fasano,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,26.4,0.3,,,,,,3.6
Will Tye,NYG,TE,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.4,0.2,,,,,,3.5
C.J. Uzomah,CIN,TE,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.1,0.2,,,,,,3.3
Cameron Brate,TAM,TE,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.2,,,,,,3.3
Stephen Anderson,HOU,TE,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,21.3,0.2,,,,,,3.0
Vernon Davis,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.4,0.2,,,,,,3.0
Vance McDonald,SFO,TE,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,29.4,0.2,,,,,,2.9
Brent Celek,PHI,TE,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,21.3,0.1,,,,,,2.7
Lance Kendricks,LAR,TE,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,23.0,0.1,,,,,,2.6
Darren Fells,ARI,TE,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.7,0.2,,,,,,2.1
Richard Rodgers,GNB,TE,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14.5,0.2,,,,,,2.0
Sean McGrath,SDG,TE,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.2,0.2,,,,,,1.9
Jermaine Gresham,ARI,TE,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.0,0.1,,,,,,1.8
Marcedes Lewis,JAC,TE,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.1,,,,,,1.8
Jace Amaro,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.6,0.1,,,,,,1.7
Josh Hill,NOR,TE,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.2,0.1,,,,,,1.6
Tyler Kroft,CIN,TE,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,12.8,0.1,,,,,,1.6
Jeff Heuerman,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,13.2,0.1,,,,,,1.6
Crockett Gillmore,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.1,0.1,,,,,,1.6
Phillip Supernaw,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.2,0.1,,,,,,1.6
Ryan Griffin,HOU,TE,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.2,0.1,,,,,,1.5
Garrett Celek,SFO,TE,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.3,0.1,,,,,,1.5
Tyler Higbee,LAR,TE,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.8,0.1,,,,,,1.5
Dion Sims,MIA,TE,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.9,0.1,,,,,,0.6
John Phillips,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,8.7,0.1,,,,,,0.5
Brandon Myers,TAM,TE,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.1,0.1,,,,,,0.5
Austin Hooper,ATL,TE,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.7,0.1,,,,,,0.4
Luke Willson,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.6,0.1,,,,,,0.4
Lee Smith,OAK,TE,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.7,0.1,,,,,,0.4
Geoff Swaim,DAL,TE,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.7,0.1,,,,,,0.4
Demetrius Harris,KAN,TE,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.3,0.1,,,,,,0.4
Ed Dickson,CAR,TE,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.1,0.1,,,,,,0.4
C.J. Fiedorowicz,HOU,TE,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.7,0.1,,,,,,0.3
Nick O'Leary,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.1,,,,,,0.3
Levine Toilolo,ATL,TE,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,,,,,,0.3
Khari Lee,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.8,0.0,,,,,,0.3
Cole Wick,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.8,0.0,,,,,,0.3
Kellen Davis,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0,,,,,,0.3
