Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Kasen Williams,SEA,WR,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Reggie Bell,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jake Kumerow,CIN,WR,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marquez North,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andy Jones,DAL,WR,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Xavier Rush,PHI,WR,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dom Williams,SDG,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Damiere Byrd,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
R.J. Harris,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Taylor,DEN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Bernard Reedy,TAM,WR,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Paul McRoberts,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wendall Williams,HOU,WR,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony Dable,NYG,WR,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jennings,CHI,WR,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Cajuste,SFO,WR,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mitch Mathews,KAN,WR,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keyarris Garrett,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalin Marshall,NYJ,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tanner McEvoy,SEA,WR,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nelson Spruce,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Robby Anderson,NYJ,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tommylee Lewis,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Paul Turner,PHI,WR,@Sea,L 15-26,--/--,,,,,,,,,,,,,,,,,,,,,,
Delanie Walker,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.9,0.7,,,,,,,,,,0.0,,,10.1
Greg Olsen,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,77.8,0.5,,,,,,,,,,0.0,,,10.0
Jordan Reed,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,67.0,0.6,,,,,,,,,,0.0,,,9.3
Martellus Bennett,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,48.3,0.6,,,,,,,,,,0.0,,,7.4
Eric Ebron,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,47.4,0.5,,,,,,,,,,0.0,,,7.2
Jimmy Graham,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.1,0.4,,,,,,,,,,0.0,,,7.2
Tyler Eifert,CIN,TE,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,53.0,0.4,,,,,,,,,,0.0,,,7.2
Travis Kelce,KAN,TE,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,50.9,0.3,,,,,,,,,,0.0,,,7.0
Zach Miller,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.3,0.3,,,,,,,,,,0.0,,,6.5
C.J. Fiedorowicz,HOU,TE,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,43.5,0.4,,,,,,,,,,0.0,,,6.2
Jason Witten,DAL,TE,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,43.4,0.3,,,,,,,,,,0.0,,,5.5
Jack Doyle,IND,TE,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,33.4,0.4,,,,,,,,,,0.0,,,5.4
Zach Ertz,PHI,TE,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.9,0.2,,,,,,,,,,0.0,,,5.1
Ladarius Green,PIT,TE,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,36.2,0.3,,,,,,,,,,0.0,,,5.0
Dennis Pitta,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,46.5,0.2,,,,,,,,,,0.0,,,5.0
Dwayne Allen,IND,TE,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,34.4,0.3,,,,,,,,,,0.0,,,4.9
Coby Fleener,NOR,TE,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,38.0,0.3,,,,,,,,,,0.0,,,4.8
Cameron Brate,TAM,TE,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,39.2,0.3,,,,,,,,,,0.0,,,4.5
Charles Clay,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,39.6,0.3,,,,,,,,,,0.0,,,4.5
Kyle Rudolph,MIN,TE,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,38.3,0.2,,,,,,,,,,0.0,,,4.4
Julius Thomas,JAC,TE,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,38.0,0.2,,,,,,,,,,0.0,,,4.4
Lance Kendricks,LAR,TE,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,31.6,0.2,,,,,,,,,,0.0,,,4.3
Vance McDonald,SFO,TE,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.8,0.2,,,,,,,,,,0.0,,,4.3
Ryan Griffin,HOU,TE,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,33.1,0.2,,,,,,,,,,0.0,,,4.2
Gary Barnidge,CLE,TE,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,31.9,0.2,,,,,,,,,,0.0,,,4.1
Clive Walford,OAK,TE,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,25.9,0.2,,,,,,,,,,0.0,,,3.4
Vernon Davis,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,28.8,0.2,,,,,,,,,,0.0,,,3.3
Will Tye,NYG,TE,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,29.2,0.2,,,,,,,,,,0.0,,,3.3
Jared Cook,GNB,TE,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,25.3,0.2,,,,,,,,,,0.0,,,3.2
Jermaine Gresham,ARI,TE,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,28.8,0.2,,,,,,,,,,0.0,,,3.1
Demetrius Harris,KAN,TE,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,20.1,0.2,,,,,,,,,,0.0,,,3.0
Marcedes Lewis,JAC,TE,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.7,0.2,,,,,,,,,,0.0,,,3.0
Jesse James,PIT,TE,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,18.8,0.2,,,,,,,,,,0.0,,,2.4
Josh Hill,NOR,TE,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,18.2,0.2,,,,,,,,,,0.0,,,2.1
Richard Rodgers,GNB,TE,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.1,0.2,,,,,,,,,,0.0,,,1.9
Garrett Celek,SFO,TE,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.3,0.1,,,,,,,,,,0.0,,,1.8
Jerell Adams,NYG,TE,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12.5,0.1,,,,,,,,,,0.0,,,1.6
Dion Sims,MIA,TE,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.2,0.1,,,,,,,,,,0.0,,,1.6
Ed Dickson,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.4,0.1,,,,,,,,,,0.0,,,1.5
Trey Burton,PHI,TE,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.5,0.1,,,,,,,,,,0.0,,,1.4
Darren Waller,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12.1,0.1,,,,,,,,,,0.0,,,1.3
Anthony Fasano,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.2,0.1,,,,,,,,,,0.0,,,0.6
Mychal Rivera,OAK,TE,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.7,0.1,,,,,,,,,,0.0,,,0.5
Stephen Anderson,HOU,TE,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.5,0.1,,,,,,,,,,0.0,,,0.5
Phillip Supernaw,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.1,,,,,,,,,,0.0,,,0.4
MarQueis Gray,MIA,TE,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.2,0.1,,,,,,,,,,0.0,,,0.4
Nick O'Leary,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9,0.1,,,,,,,,,,0.0,,,0.3
Tyler Higbee,LAR,TE,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.4,0.1,,,,,,,,,,0.0,,,0.3
Dominique Jones,MIA,TE,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9,0.1,,,,,,,,,,0.0,,,0.3
Seth DeValve,CLE,TE,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.1,0.1,,,,,,,,,,0.0,,,0.3
Luke Willson,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.3,0.1,,,,,,,,,,0.0,,,0.3
Rhett Ellison,MIN,TE,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,0.0,,,,,,,,,,0.0,,,0.3
Darren Fells,ARI,TE,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.9,0.0,,,,,,,,,,0.0,,,0.3
Brent Celek,PHI,TE,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.4,0.0,,,,,,,,,,0.0,,,0.2
Logan Paulsen,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.7,0.0,,,,,,,,,,0.0,,,0.2
Ben Koyack,JAC,TE,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.8,0.0,,,,,,,,,,0.0,,,0.2
Gavin Escobar,DAL,TE,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.4,0.0,,,,,,,,,,0.0,,,0.2
Randall Telfer,CLE,TE,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.0,,,,,,,,,,0.0,,,0.2
Luke Stocker,TAM,TE,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.0,,,,,,,,,,0.0,,,0.2
Tyler Kroft,CIN,TE,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.0,,,,,,,,,,0.0,,,0.2
Clay Harbor,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.2
David Johnson,PIT,TE,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,,,,,,,,,,0.0,,,0.2
Brandon Myers,TAM,TE,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.1
Ben Braunecker,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,,,,,0.0,,,0.1
Antonio Gates,SDG,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kellen Winslow,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Benjamin Watson,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alex Smith,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Owen Daniels,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Daniel Fells,NYG,TE,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt Spaeth,PIT,TE,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Scott Chandler,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Clark Harris,CIN,TE,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Fred Davis,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Craig Stevens,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jacob Tamme,ATL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kellen Davis,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Matthew Mulligan,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Casey,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chase Coffman,IND,TE,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bear Pascoe,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Pettigrew,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Phillips,NOR,TE,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rob Gronkowski,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tony Moeaki,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jim Dray,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Garrett Graham,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Michael Hoomanawanui,NOR,TE,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony McCoy,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andrew Quarless,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Richie Brockel,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeff Cumberland,SDG,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Rob Housler,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bruce Miller,SFO,TE,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Virgil Green,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
David Ausberry,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Niles Paul,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
D.J. Williams,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Cameron,MIA,TE,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lee Smith,OAK,TE,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orson Charles,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Hanna,DAL,TE,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Greg Scruggs,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Derek Carrier,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Sean McGrath,SDG,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chase Ford,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cooper Helfet,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Bostick,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Larry Donnell,NYG,TE,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ifeanyi Momah,ARI,TE,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Williams,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Gragg,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Levine Toilolo,ATL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Justice Cunningham,LAR,TE,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Pantale,PHI,TE,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Timothy Wright,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Williams,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zach Sudfeld,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jake Stoneburner,LAR,TE,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Crockett Gillmore,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jace Amaro,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Seferian-Jenkins,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Troy Niklas,ARI,TE,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brian Leonhardt,MIN,TE,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcel Jensen,WAS,TE,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Asante Cleveland,SDG,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Nic Jacobs,JAC,TE,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Blake Annen,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
RaShaun Allen,NOR,TE,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Justin Perillo,GNB,TE,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James O'Shaughnessy,KAN,TE,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
MyCole Pruitt,MIN,TE,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gerald Christian,BUF,TE,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Neal Sterling,JAC,TE,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Blake Bell,SFO,TE,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Manhertz,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
C.J. Uzomah,CIN,TE,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nick Boyle,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeff Heuerman,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Busta Anderson,SFO,TE,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kennard Backman,GNB,TE,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Maxx Williams,BAL,TE,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
