Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Jeff Fuller,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarrett Boykin,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaRon Byrd,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brittan Golden,ARI,WR,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damaris Johnson,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Gordon,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keenan Allen,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stedman Bailey,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Aaron Dobson,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Hunter,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
B.J. Daniels,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cobi Hamilton,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Boyce,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Harper,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Corey Fuller,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marquess Wilson,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Da'Rick Rogers,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Spadola,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Williams,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rodney Smith,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenbrell Thompkins,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Myles White,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marlon Brown,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Sammy Watkins,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Matthews,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Donte Moncrief,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Davante Adams,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Shaq Evans,JAC,WR,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Gallon,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jared Abbrederis,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kevin Norwood,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Martavis Bryant,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jalen Saunders,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
De'Anthony Thomas,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bruce Ellington,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Street,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeff Janis,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Corey Washington,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Robert Herron,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Campanaro,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brenton Bersin,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Frankie Hammond,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
TJ Jones,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Isaiah Burse,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Butler,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damian Copeland,DET,WR,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Krause,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rashad Ross,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Freddie Martino,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kevin Smith,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Debose,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DiAndre Campbell,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Issac Blakeney,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Geremy Davis,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Da'Ron Brown,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Bell,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dres Anderson,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeAndrew White,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kaelin Clay,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre McBride,TEN,WR,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dezmin Lewis,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Smith,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Evan Spencer,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dorial Green-Beckham,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Nelson Agholor,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Vince Mayle,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mario Alford,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DeAndre Smelter,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Duron Carter,IND,WR,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antwan Goodley,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Matthews,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seantavius Jones,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt Hazel,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Harper,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Murphy,MIA,WR,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donteea Dye,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Javontee Herndon,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Brown,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Eric Rogers,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Corey Coleman,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Doctson,WAS,WR,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Laquon Treadwell,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Braxton Miller,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pharoh Cooper,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Demarcus Robinson,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Payton,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trevor Davis,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Moritz Bohringer,MIN,WR,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keenan Reynolds,BAL,WR,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kolby Listenbee,BUF,WR,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cody Core,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Lucien,NWE,WR,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Demarcus Ayers,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Braverman,CHI,WR,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devin Lewis Fuller,ATL,WR,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Lawler,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Max McCaffrey,OAK,WR,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Eli Rogers,PIT,WR,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kasen Williams,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Reggie Bell,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jake Kumerow,CIN,WR,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marquez North,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andy Jones,DAL,WR,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roger Lewis,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Xavier Rush,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Dom Williams,SDG,WR,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damiere Byrd,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
R.J. Harris,NOR,WR,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Reedy,TAM,WR,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Paul McRoberts,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wendall Williams,HOU,WR,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Dable,NYG,WR,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darius Jennings,CLE,WR,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devon Cajuste,SFO,WR,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mitch Mathews,KAN,WR,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Keyarris Garrett,CAR,WR,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jalin Marshall,NYJ,WR,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tanner McEvoy,SEA,WR,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Treggs,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Nelson Spruce,LAR,WR,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Olsen,CAR,TE,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.4,0.5,,,,,,9.0
Jordan Reed,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,62.4,0.5,,,,,,8.9
Rob Gronkowski,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,51.1,0.5,,,,,,8.1
Travis Kelce,KAN,TE,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,61.1,0.3,,,,,,7.8
Coby Fleener,NOR,TE,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,54.8,0.4,,,,,,7.5
Dennis Pitta,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,52.1,0.4,,,,,,7.2
Delanie Walker,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,52.0,0.3,,,,,,6.8
Dwayne Allen,IND,TE,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,40.8,0.4,,,,,,6.6
Hunter Henry,SDG,TE,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,48.3,0.4,,,,,,6.5
Jimmy Graham,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,45.8,0.4,,,,,,6.4
Kyle Rudolph,MIN,TE,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,46.2,0.3,,,,,,6.1
Eric Ebron,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,48.8,0.4,,,,,,6.1
Jason Witten,DAL,TE,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,49.9,0.3,,,,,,5.9
C.J. Uzomah,CIN,TE,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,40.3,0.3,,,,,,5.9
Zach Miller,CHI,TE,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,47.5,0.3,,,,,,5.8
Gary Barnidge,CLE,TE,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,46.2,0.3,,,,,,5.8
Jesse James,PIT,TE,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,30.6,0.4,,,,,,5.2
Marcedes Lewis,JAC,TE,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,36.1,0.3,,,,,,4.9
Charles Clay,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,37.9,0.3,,,,,,4.6
Clive Walford,OAK,TE,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,31.7,0.3,,,,,,4.6
Jacob Tamme,ATL,TE,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.4,0.3,,,,,,4.5
Garrett Celek,SFO,TE,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.8,0.2,,,,,,4.4
Jack Doyle,IND,TE,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.3,0.4,,,,,,4.2
Martellus Bennett,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,23.4,0.3,,,,,,3.6
Cameron Brate,TAM,TE,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,28.1,0.3,,,,,,3.6
Will Tye,NYG,TE,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,23.9,0.2,,,,,,3.3
Larry Donnell,NYG,TE,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,21.7,0.2,,,,,,3.3
Ryan Griffin,HOU,TE,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,25.8,0.2,,,,,,3.2
Dion Sims,MIA,TE,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,25.1,0.2,,,,,,3.1
Lance Kendricks,LAR,TE,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.2,0.1,,,,,,2.7
Darren Fells,ARI,TE,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,19.0,0.2,,,,,,2.3
John Phillips,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,14.8,0.2,,,,,,1.9
Vernon Davis,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.2,0.1,,,,,,1.8
Blake Bell,SFO,TE,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,16.3,0.1,,,,,,1.7
Jeff Heuerman,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.6,0.1,,,,,,1.7
Sean McGrath,SDG,TE,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.1,,,,,,1.7
Jermaine Gresham,ARI,TE,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.1,0.1,,,,,,1.7
Neal Sterling,JAC,TE,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,0.1,,,,,,1.6
Geoff Swaim,DAL,TE,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.8,0.1,,,,,,1.5
Tyler Higbee,LAR,TE,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,0.0,,,,,,1.3
Lee Smith,OAK,TE,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,0.1,,,,,,0.5
C.J. Fiedorowicz,HOU,TE,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.0,0.1,,,,,,0.5
MarQueis Gray,MIA,TE,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.7,0.1,,,,,,0.4
Tyler Kroft,CIN,TE,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.3,0.1,,,,,,0.4
Crockett Gillmore,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.1,0.1,,,,,,0.4
Austin Hooper,ATL,TE,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.7,0.1,,,,,,0.4
Demetrius Harris,KAN,TE,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.2,0.1,,,,,,0.4
Luke Willson,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.9,0.1,,,,,,0.4
Nick O'Leary,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.5,0.1,,,,,,0.4
Brandon Myers,TAM,TE,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.0,0.1,,,,,,0.3
Kellen Davis,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.4,0.1,,,,,,0.3
Rhett Ellison,MIN,TE,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,0.1,,,,,,0.3
Cole Wick,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.9,0.0,,,,,,0.3
Ed Dickson,CAR,TE,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0,,,,,,0.3
Levine Toilolo,ATL,TE,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.0,,,,,,0.3
Brandon Bostick,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0,,,,,,0.2
Anthony Fasano,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0,,,,,,0.2
Ross Travis,KAN,TE,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.1,0.0,,,,,,0.2
David Johnson,PIT,TE,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.2
Gavin Escobar,DAL,TE,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,0.1
Maxx Williams,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.1
Logan Paulsen,CHI,TE,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.1
Phillip Supernaw,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,,,,,,0.1
Randall Telfer,CLE,TE,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0,,,,,,0.1
Asante Cleveland,SDG,TE,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.0,,,,,,0.1
Niles Paul,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,,,,,,0.1
Jim Dray,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.1
