Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Darrin Reaves,WA (Wed),,KAN,RB,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Silas Redd,WA (Wed),,WAS,RB,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ryan Hewitt,WA (Wed),,CIN,RB,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Watts,WA (Wed),,LAR,RB,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jay Prosch,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orleans Darkwa,WA (Wed),,NYG,RB,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Burton,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalston Fowler,WA (Wed),,TEN,RB,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Malcolm Johnson,WA (Wed),,CLE,RB,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Cobb,WA (Wed),,TEN,RB,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Melvin Gordon,BKN,,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Karlos Williams,WA (Wed),,PIT,RB,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Robinson,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Varga,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tevin Coleman,BLRT,,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Cameron Artis-Payne,WA (Wed),,CAR,RB,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Dyer,WA (Wed),,OAK,RB,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Crockett,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrence Magee,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Zach Zenner,WA (Wed),,DET,RB,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terron Ward,WA (Wed),,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jarryd Hayne,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wegher,WA (Wed),,CAR,RB,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alonzo Harris,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Grant,WA (Wed),,JAC,RB,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nikita Whitlock,WA (Wed),,NYG,RB,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rod Smith,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Williams,WA (Wed),,IND,RB,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devontae Booker,SCOT,,DEN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Andy Janovich,WA (Wed),,DEN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Derek Watt,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kelvin Taylor,WA (Wed),,SFO,RB,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jackson,WA (Wed),,DAL,RB,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Lasco,WA (Wed),,NOR,RB,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Marshall,WA (Wed),,WAS,RB,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zac Brooks,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrell Watson,WA (Wed),,CLE,RB,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wilds,WA (Wed),,ATL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jhurell Pressley,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Byron Marshall,WA (Wed),,PHI,RB,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Wilder Jr.,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
D.J. Foster,WA (Wed),,NWE,RB,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dreamius Smith,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Devon Johnson,WA (Wed),,CAR,RB,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Troymaine Pope,WA (Wed),,SEA,RB,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Gronkowski,WA (Wed),,BUF,RB,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Julian Howsare,WA (Wed),,NYJ,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kenneth Farrow,WA (Wed),,SDG,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Don Jackson,WA (Wed),,GNB,RB,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Antonio Brown,NOG,,PIT,WR,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.8,5.1,0.0,6.8,97.9,0.7,,,,,,,,,,0.0,,,14.7
Odell Beckham Jr.,BLRT,,NYG,WR,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,92.9,0.6,,,,,,,,,,0.0,,,12.8
Mike Evans,DAN,,TAM,WR,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,96.3,0.5,,,,,,,,,,0.0,,,12.7
T.Y. Hilton,LOS,,IND,WR,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,95.6,0.5,,,,,,,,,,0.0,,,12.6
A.J. Green,LOS,,CIN,WR,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,95.2,0.5,,,,,,,,,,0.0,,,12.5
Allen Robinson,GARI,,JAC,WR,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,87.1,0.5,,,,,,,,,,0.0,,,11.6
Julian Edelman,WA (Wed),,NWE,WR,@SF,W 30-17,0/0,0.0,0.0,0.0,1.2,6.3,0.1,6.3,69.5,0.6,,,,,,,,,,0.0,,,11.5
Terrelle Pryor Sr.,BKN,,CLE,WR,Pit,L 9-24,0/0,0.0,0.0,0.0,0.2,1.4,0.0,5.7,76.2,0.5,,,,,,,,,,0.0,,,10.4
Jordy Nelson,DAN,,GNB,WR,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,72.1,0.5,,,,,,,,,,0.0,,,10.2
DeAndre Hopkins,FUNK,,HOU,WR,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,72.2,0.4,,,,,,,,,,0.0,,,9.7
Dez Bryant,BKN,,DAL,WR,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,67.4,0.5,,,,,,,,,,0.0,,,9.7
Amari Cooper,GARI,,OAK,WR,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,73.6,0.4,,,,,,,,,,0.0,,,9.7
Larry Fitzgerald,NOG,,ARI,WR,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,73.2,0.4,,,,,,,,,,0.0,,,9.6
Kelvin Benjamin,SCOT,,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,63.7,0.5,,,,,,,,,,0.0,,,9.5
Brandin Cooks,SCOT,,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.5,2.9,0.0,4.5,65.8,0.4,,,,,,,,,,0.0,,,9.3
Donte Moncrief,LOS,,IND,WR,Ten,W 24-17,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.8,64.0,0.5,,,,,,,,,,0.0,,,9.3
Steve Smith Sr.,WA (Wed),,BAL,WR,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,79.1,0.2,,,,,,,,,,0.0,,,9.1
Golden Tate,DAN,,DET,WR,Jax,W 26-19,0/0,0.0,0.0,0.0,0.7,4.6,0.0,5.1,55.3,0.5,,,,,,,,,,0.0,,,8.9
Marvin Jones,BKN,,DET,WR,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.8,0.5,,,,,,,,,,0.0,,,8.8
Stefon Diggs,BLRT,,MIN,WR,Ari,W 30-24,0/0,0.0,0.0,0.0,0.3,1.5,0.0,6.1,70.0,0.3,,,,,,,,,,0.0,,,8.7
Michael Crabtree,BKN,,OAK,WR,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,57.9,0.5,,,,,,,,,,0.0,,,8.6
Jordan Matthews,FUNK,,PHI,WR,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,64.9,0.3,,,,,,,,,,0.0,,,8.2
Jarvis Landry,BLRT,,MIA,WR,@LA,W 14-10,0/0,0.0,0.0,0.0,0.5,3.3,0.0,6.4,62.5,0.3,,,,,,,,,,0.0,,,8.2
Davante Adams,LOS,,GNB,WR,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,56.4,0.4,,,,,,,,,,0.0,,,8.2
Willie Snead,WA (Wed),,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,61.9,0.3,,,,,,,,,,0.0,,,8.2
Doug Baldwin,FUNK,,SEA,WR,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,62.4,0.3,,,,,,,,,,0.0,,,8.2
Michael Thomas,GARI,,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,0.5,,,,,,,,,,0.0,,,8.1
Randall Cobb,BLRT,,GNB,WR,@Wsh,L 24-42,0/0,0.0,0.0,0.0,0.9,4.2,0.0,4.8,53.2,0.4,,,,,,,,,,0.0,,,8.1
Allen Hurns,WA (Wed),,JAC,WR,@Det,L 19-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,62.1,0.3,,,,,,,,,,0.0,,,8.0
Mike Wallace,GARI,,BAL,WR,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.2,1.1,0.0,4.9,65.4,0.2,,,,,,,,,,0.0,,,8.0
Corey Coleman,WA (Wed),,CLE,WR,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.8,0.3,,,,,,,,,,0.0,,,7.7
Rishard Matthews,WA (Wed),,TEN,WR,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,50.1,0.5,,,,,,,,,,0.0,,,7.7
Ted Ginn Jr.,WA (Wed),,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.6,3.6,0.0,3.2,49.7,0.3,,,,,,,,,,0.0,,,7.2
Kenny Britt,WA (Wed),,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,54.5,0.3,,,,,,,,,,0.0,,,7.1
Tyreek Hill,WA (Wed),,KAN,WR,TB,L 17-19,0/0,0.0,0.0,0.0,1.6,10.3,0.1,3.6,42.0,0.2,,,,,,,,,,0.0,,,7.1
Cameron Meredith,WA (Wed),,CHI,WR,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,56.5,0.2,,,,,,,,,,0.0,,,7.1
Sterling Shepard,WA (Wed),,NYG,WR,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,50.9,0.3,,,,,,,,,,0.0,,,6.9
Cole Beasley,WA (Wed),,DAL,WR,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.8,0.3,,,,,,,,,,0.0,,,6.9
Tajae Sharpe,WA (Wed),,TEN,WR,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.6,0.4,,,,,,,,,,0.0,,,6.8
Danny Amendola,WA (Wed),,NWE,WR,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,45.3,0.4,,,,,,,,,,0.0,,,6.7
DeSean Jackson,LOS,,WAS,WR,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,52.2,0.3,,,,,,,,,,0.0,,,6.7
Jamison Crowder,NOG,,WAS,WR,GB,W 42-24,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.5,45.7,0.3,,,,,,,,,,0.0,,,6.7
DeVante Parker,WA (Wed),,MIA,WR,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,50.2,0.3,,,,,,,,,,0.0,,,6.6
Robert Woods,WA (Wed),,BUF,WR,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,48.9,0.3,,,,,,,,,,0.0,,,6.6
Adam Thielen,WA (Wed),,MIN,WR,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,51.9,0.2,,,,,,,,,,0.0,,,6.4
Michael Floyd,WA (Wed),,ARI,WR,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,49.2,0.3,,,,,,,,,,0.0,,,6.4
Marqise Lee,WA (Wed),,JAC,WR,@Det,L 19-26,0/0,0.0,0.0,0.0,0.4,2.7,0.0,3.8,46.1,0.2,,,,,,,,,,0.0,,,6.3
Tavon Austin,WA (Wed),,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,1.9,10.2,0.1,4.0,36.7,0.2,,,,,,,,,,0.0,,,6.3
Will Fuller V,WA (Wed),,HOU,WR,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.3,0.2,,,,,,,,,,0.0,,,6.2
Malcolm Mitchell,WA (Wed),,NWE,WR,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,41.7,0.3,,,,,,,,,,0.0,,,6.2
Eli Rogers,WA (Wed),,PIT,WR,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,41.4,0.3,,,,,,,,,,0.0,,,6.0
Eddie Royal,WA (Wed),,CHI,WR,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,49.5,0.2,,,,,,,,,,0.0,,,6.0
Ty Montgomery,WA (Wed),,GNB,WR,@Wsh,L 24-42,0/0,0.0,0.0,0.0,6.5,28.4,0.1,2.2,17.0,0.2,,,,,,,,,,0.0,,,6.0
Anquan Boldin,WA (Wed),,DET,WR,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,38.6,0.3,,,,,,,,,,0.0,,,5.9
Quinton Patton,WA (Wed),,SFO,WR,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,45.8,0.2,,,,,,,,,,0.0,,,5.8
Pierre Garcon,WA (Wed),,WAS,WR,GB,W 42-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,40.6,0.3,,,,,,,,,,0.0,,,5.8
Victor Cruz,WA (Wed),,NYG,WR,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.7,0.2,,,,,,,,,,0.0,,,5.7
Jeremy Kerley,WA (Wed),,SFO,WR,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,44.0,0.2,,,,,,,,,,0.0,,,5.7
Jermaine Kearse,WA (Wed),,SEA,WR,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.4,0.3,,,,,,,,,,0.0,,,5.7
J.J. Nelson,WA (Wed),,ARI,WR,@Min,L 24-30,0/0,0.0,0.0,0.0,0.2,1.4,0.0,2.6,43.7,0.2,,,,,,,,,,0.0,,,5.6
Adam Humphries,WA (Wed),,TAM,WR,@KC,W 19-17,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.3,38.7,0.2,,,,,,,,,,0.0,,,5.5
Phillip Dorsett,WA (Wed),,IND,WR,Ten,W 24-17,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.7,39.4,0.2,,,,,,,,,,0.0,,,5.5
Kendall Wright,WA (Wed),,TEN,WR,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,0.3,,,,,,,,,,0.0,,,5.4
Seth Roberts,WA (Wed),,OAK,WR,Hou,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.5,0.3,,,,,,,,,,0.0,,,5.4
Kenny Stills,WA (Wed),,MIA,WR,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,42.4,0.2,,,,,,,,,,0.0,,,5.3
John Brown,WA (Wed),,ARI,WR,@Min,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,40.4,0.2,,,,,,,,,,0.0,,,5.2
Marquise Goodwin,WA (Wed),,BUF,WR,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,39.9,0.2,,,,,,,,,,0.0,,,5.1
Chris Conley,WA (Wed),,KAN,WR,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.1,0.2,,,,,,,,,,0.0,,,4.9
Breshad Perriman,WA (Wed),,BAL,WR,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.3,0.1,,,,,,,,,,0.0,,,4.9
Brandon LaFell,WA (Wed),,CIN,WR,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,37.1,0.2,,,,,,,,,,0.0,,,4.9
Devin Funchess,WA (Wed),,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,33.5,0.3,,,,,,,,,,0.0,,,4.9
Cobi Hamilton,WA (Wed),,PIT,WR,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,31.7,0.3,,,,,,,,,,0.0,,,4.8
Nelson Agholor,WA (Wed),,PHI,WR,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,38.6,0.2,,,,,,,,,,0.0,,,4.8
Albert Wilson,WA (Wed),,KAN,WR,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,35.7,0.2,,,,,,,,,,0.0,,,4.7
Tyler Boyd,WA (Wed),,CIN,WR,Buf,L 12-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.8,0.2,,,,,,,,,,0.0,,,4.6
Cordarrelle Patterson,WA (Wed),,MIN,WR,Ari,W 30-24,0/0,0.0,0.0,0.0,0.3,1.5,0.0,3.3,32.3,0.2,,,,,,,,,,0.0,,,4.6
Tyler Lockett,WA (Wed),,SEA,WR,Phi,W 26-15,0/0,0.0,0.0,0.0,0.2,1.4,0.0,2.4,32.0,0.1,,,,,,,,,,0.0,,,4.4
Brian Quick,WA (Wed),,LAR,WR,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,31.1,0.2,,,,,,,,,,0.0,,,4.3
Dorial Green-Beckham,WA (Wed),,PHI,WR,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.1,0.2,,,,,,,,,,0.0,,,4.2
Terrance Williams,WA (Wed),,DAL,WR,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,29.5,0.2,,,,,,,,,,0.0,,,3.9
Kamar Aiken,WA (Wed),,BAL,WR,@Dal,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,31.8,0.1,,,,,,,,,,0.0,,,3.7
Russell Shepard,WA (Wed),,TAM,WR,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.8,0.1,,,,,,,,,,0.0,,,3.4
Corey Brown,WA (Wed),,CAR,WR,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,25.2,0.1,,,,,,,,,,0.0,,,3.4
Cecil Shorts III,WA (Wed),,TAM,WR,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.3,0.1,,,,,,,,,,0.0,,,3.2
Brandon Coleman,WA (Wed),,NOR,WR,@Car,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20.4,0.2,,,,,,,,,,0.0,,,3.1
Percy Harvin,WA (Wed),,BUF,WR,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.3,1.7,0.0,1.6,20.4,0.1,,,,,,,,,,0.0,,,3.0
Andrew Hawkins,WA (Wed),,CLE,WR,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.1,,,,,,,,,,0.0,,,2.8
Braxton Miller,WA (Wed),,HOU,WR,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.1,,,,,,,,,,0.0,,,2.8
Joshua Bellamy,WA (Wed),,CHI,WR,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.1,0.1,,,,,,,,,,0.0,,,2.7
Marquess Wilson,WA (Wed),,CHI,WR,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,21.6,0.1,,,,,,,,,,0.0,,,2.7
Sammie Coates,WA (Wed),,PIT,WR,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,17.8,0.1,,,,,,,,,,0.0,,,2.6
Justin Hunter,WA (Wed),,BUF,WR,@Cin,W 16-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.9,0.1,,,,,,,,,,0.0,,,2.6
Rod Streater,WA (Wed),,SFO,WR,NE,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.3,0.1,,,,,,,,,,0.0,,,2.1
